loan_amnt,emp_length,home_ownership,annual_inc,addr_state
12000,10+ years,RENT,99000,TX
13000,5 years,MORTGAGE,34977,WY
16000,< 1 year,MORTGAGE,98000,NJ
23500,4 years,RENT,64000,IL
18000,9 years,MORTGAGE,65000,GA
25000,2 years,MORTGAGE,53000,CA
2500,1 year,RENT,36000,CA
5000,5 years,RENT,59317,CA
25000,1 year,RENT,50000,TX
7000,1 year,RENT,36000,CA
10000,< 1 year,MORTGAGE,89400,SC
7500,9 years,RENT,780000,CA
20000,1 year,MORTGAGE,103000,FL
9600,1 year,MORTGAGE,62500,OH
10000,1 year,OWN,72000,CA
15000,1 year,RENT,40000,FL
4000,1 year,RENT,65000,VA
4400,< 1 year,MORTGAGE,48000,CA
10750,1 year,MORTGAGE,28000,TX
9000,9 years,RENT,42140,CA
4800,< 1 year,MORTGAGE,27040,DE
6000,2 years,RENT,65000,FL
20000,2 years,OWN,73500,IL
7500,9 years,RENT,57000,IL
24250,10+ years,RENT,144600,WV
4000,1 year,RENT,54996,NY
8000,5 years,RENT,47004,CO
6000,1 year,RENT,47000,GA
5000,< 1 year,RENT,32400,CA
8000,10+ years,MORTGAGE,72400,CO
5000,2 years,RENT,25000,CT
16000,8 years,RENT,38000,MI
10000,2 years,MORTGAGE,69000,AL
6000,4 years,RENT,91650,NY
6000,1 year,RENT,52000,FL
19900,9 years,RENT,64000,IL
6000,< 1 year,OWN,40000,NH
8000,< 1 year,RENT,46000,CA
5000,8 years,RENT,71015.04,OH
10000,1 year,MORTGAGE,65000,CT
15000,7 years,MORTGAGE,70000,VA
16750,7 years,MORTGAGE,48000,MN
5000,5 years,RENT,81996,CA
10750,2 years,MORTGAGE,53000,MA
20000,1 year,RENT,57492,DC
7500,3 years,RENT,80000,NY
2000,10+ years,RENT,99996,NY
12000,10+ years,MORTGAGE,70000,WI
10000,2 years,RENT,36000,CA
8000,3 years,RENT,39100,OR
12800,< 1 year,RENT,70000,KY
7000,< 1 year,OTHER,42500,CA
20000,5 years,RENT,72000,CA
20000,10+ years,RENT,84996,CA
4200,1 year,RENT,76000,CA
18000,2 years,RENT,63000,MA
7000,7 years,MORTGAGE,62400,FL
16000,4 years,RENT,60000,MO
3000,10+ years,MORTGAGE,40000,AL
24250,10+ years,RENT,111996,CA
5000,< 1 year,RENT,18000,FL
4000,2 years,RENT,20004,FL
7000,< 1 year,RENT,72348,TX
1325,2 years,RENT,26000,VA
10000,1 year,RENT,33276,CO
19000,10+ years,RENT,53500,NJ
24000,10+ years,RENT,55059.49,PA
6500,< 1 year,MORTGAGE,68500,CA
5000,10+ years,MORTGAGE,77004,IL
20000,3 years,MORTGAGE,78000,CA
12000,2 years,MORTGAGE,72000,OK
10000,3 years,MORTGAGE,37440,OH
4500,4 years,RENT,30555,WA
8000,2 years,RENT,30000,NY
3000,2 years,MORTGAGE,41000,CA
15000,10+ years,MORTGAGE,60000,IL
6000,10+ years,RENT,32000,NY
10000,3 years,RENT,35000,CA
19000,10+ years,MORTGAGE,112921,WA
12000,1 year,MORTGAGE,110000,MA
15000,< 1 year,RENT,44531.76,NY
4000,1 year,MORTGAGE,40000,PA
25000,10+ years,MORTGAGE,70000,AR
20000,10+ years,MORTGAGE,180000,NJ
8000,2 years,RENT,84996,VA
15000,6 years,MORTGAGE,80000,RI
23975,10+ years,RENT,49896,PA
8500,10+ years,MORTGAGE,42048,CT
12000,10+ years,RENT,75000,FL
8000,9 years,RENT,70000,NY
1750,< 1 year,RENT,9600,IL
15000,< 1 year,RENT,102000,NJ
18000,8 years,RENT,65000,HI
6000,10+ years,MORTGAGE,104525,GA
6800,8 years,MORTGAGE,73000,GA
10000,10+ years,RENT,56004,NM
24000,1 year,RENT,80000,TX
8500,7 years,MORTGAGE,80000,CA
20000,4 years,MORTGAGE,700000,FL
9000,6 years,RENT,37000,FL
9000,3 years,MORTGAGE,119000,GA
20000,4 years,RENT,78000,CA
12000,10+ years,MORTGAGE,90000,MI
9500,2 years,MORTGAGE,119700,VA
10000,10+ years,OWN,31200,IL
25000,10+ years,MORTGAGE,153000,TX
4000,< 1 year,RENT,8000,OK
12000,7 years,RENT,70000,AR
15000,2 years,OWN,78000,CA
25000,10+ years,RENT,80004,GA
15000,3 years,RENT,55000,CA
13500,10+ years,RENT,77508,CA
10000,5 years,RENT,60000,WA
10000,9 years,MORTGAGE,64000,CA
15000,< 1 year,MORTGAGE,35000,WI
10000,1 year,MORTGAGE,78300,VA
6000,8 years,OWN,48000,GA
16000,< 1 year,RENT,60000,CA
4800,5 years,RENT,66000,CA
10000,4 years,RENT,69204,MA
25000,4 years,MORTGAGE,80000,FL
10000,10+ years,MORTGAGE,90000,RI
22750,3 years,MORTGAGE,60000,OR
1200,1 year,OWN,24000,CA
16000,10+ years,MORTGAGE,53000,MN
15000,4 years,MORTGAGE,90000,NJ
15000,10+ years,RENT,110000,NY
5000,8 years,MORTGAGE,29664,GA
5000,< 1 year,RENT,50000,MO
8000,4 years,RENT,120000,CA
12000,< 1 year,RENT,30000,NJ
12000,4 years,RENT,68496,IL
16750,8 years,MORTGAGE,45000,CA
7000,10+ years,OWN,39996,TX
6250,2 years,MORTGAGE,50004,FL
2400,2 years,RENT,49800,PA
15000,5 years,MORTGAGE,210000,IL
14400,9 years,MORTGAGE,95000,TX
6000,7 years,MORTGAGE,24000,FL
20000,4 years,MORTGAGE,74000,CA
8000,2 years,MORTGAGE,85000,MD
2700,10+ years,MORTGAGE,99900,CA
5000,10+ years,MORTGAGE,60000,NY
19200,9 years,RENT,80000,NY
3000,10+ years,RENT,88000,CA
10000,2 years,RENT,36000,MN
5000,3 years,RENT,24996,CA
7000,1 year,RENT,28000,TX
20000,2 years,RENT,75000,NJ
3000,4 years,RENT,14000,OH
11000,10+ years,MORTGAGE,135000,OR
2000,1 year,MORTGAGE,75000,GA
9000,< 1 year,RENT,30000,TX
2500,5 years,RENT,50000,CA
2500,4 years,RENT,70000,NV
12000,8 years,MORTGAGE,62851,MA
2000,4 years,MORTGAGE,28880,CA
12500,< 1 year,RENT,38000,PA
5000,< 1 year,MORTGAGE,55000,KS
1200,2 years,RENT,22884,CA
3000,2 years,RENT,40000,CT
8000,10+ years,RENT,41579,TX
3000,< 1 year,RENT,25000,CA
4000,3 years,MORTGAGE,45000,NH
2650,10+ years,RENT,10000,NY
16000,10+ years,RENT,55000,NY
8000,7 years,MORTGAGE,70000,TX
15000,10+ years,MORTGAGE,72000,NJ
10200,9 years,RENT,55000,NY
5000,5 years,MORTGAGE,110000,NY
24000,10+ years,MORTGAGE,90000,NV
4000,3 years,MORTGAGE,45000,AZ
5500,5 years,RENT,43000,MA
7000,2 years,RENT,35000,CA
4900,5 years,RENT,50000,MI
20000,10+ years,MORTGAGE,200000,RI
5600,1 year,MORTGAGE,130000,TX
7000,2 years,RENT,22880,MI
5300,3 years,MORTGAGE,100000,UT
4900,10+ years,RENT,64000,TX
15200,9 years,MORTGAGE,42000,GA
18000,< 1 year,MORTGAGE,102000,TX
11000,9 years,MORTGAGE,124000,MI
10000,10+ years,MORTGAGE,81400,FL
20500,< 1 year,RENT,60000,NY
13750,1 year,RENT,27036,NY
15000,10+ years,OWN,102000,NY
12500,4 years,MORTGAGE,33000,MN
9250,2 years,RENT,24996,PA
4000,7 years,MORTGAGE,52700,PA
3600,6 years,RENT,48492,CA
7000,10+ years,MORTGAGE,45000,MI
25000,10+ years,MORTGAGE,70000,PA
6000,10+ years,OTHER,69996,FL
7000,5 years,OWN,80000,PA
2800,8 years,MORTGAGE,49896,MD
4000,3 years,RENT,50000,VA
10000,8 years,RENT,39996,NJ
5000,9 years,RENT,47496,CA
4000,1 year,RENT,41200,VA
8000,8 years,OTHER,60000,CA
25000,10+ years,OWN,45996,IL
15000,7 years,MORTGAGE,36000,VA
6000,8 years,MORTGAGE,82000,MD
6000,7 years,RENT,73500,TX
7500,4 years,MORTGAGE,126000,OH
6000,4 years,RENT,31200,FL
6200,1 year,RENT,60000,WI
7000,5 years,MORTGAGE,80004,FL
3350,6 years,MORTGAGE,60000,CO
9000,10+ years,RENT,55000,CA
22000,2 years,MORTGAGE,80000,WY
1800,< 1 year,RENT,28000,CA
1500,1 year,RENT,32000,CO
5600,< 1 year,MORTGAGE,70000,AR
2500,1 year,RENT,32000,WI
13000,8 years,RENT,57996,AZ
25000,2 years,RENT,100000,VA
8400,2 years,RENT,33276,AZ
9250,1 year,RENT,27456,OH
7200,1 year,MORTGAGE,69996,CT
6500,4 years,RENT,67275,MA
5000,1 year,OWN,38000,WA
12000,3 years,RENT,50004,VA
8000,2 years,RENT,50000,IL
7500,1 year,RENT,37000,TX
12000,2 years,RENT,40000,CA
16000,10+ years,MORTGAGE,120000,MD
8000,9 years,MORTGAGE,90000,TX
9000,4 years,MORTGAGE,145000,CT
2100,10+ years,MORTGAGE,113000,NV
10800,4 years,RENT,46000,FL
18000,2 years,MORTGAGE,128000,CA
16000,5 years,OTHER,60000,CA
5600,< 1 year,RENT,137004,CA
15000,3 years,MORTGAGE,182496,NY
12000,< 1 year,MORTGAGE,170000,DC
3000,3 years,MORTGAGE,36000,KY
5500,1 year,RENT,30000,CA
7800,6 years,RENT,38000,NJ
10000,1 year,RENT,26000,NY
15250,3 years,RENT,40000,CA
20000,5 years,RENT,78000,MA
4550,< 1 year,RENT,130000,CA
14500,4 years,MORTGAGE,98000,CA
7000,1 year,RENT,46000,CA
4750,2 years,RENT,14000,CA
4500,10+ years,RENT,60000,CT
5500,8 years,RENT,144000,DC
24250,10+ years,MORTGAGE,135000,IL
20000,4 years,MORTGAGE,100000,TX
1500,6 years,RENT,17496,VA
20000,5 years,MORTGAGE,95000,SC
3000,7 years,MORTGAGE,54000,GA
20000,10+ years,RENT,110000,SC
25000,10+ years,MORTGAGE,150000,MD
12000,3 years,RENT,38004,RI
9500,9 years,MORTGAGE,60000,VA
4500,4 years,RENT,40000,IL
2800,1 year,RENT,15000,MN
8000,< 1 year,RENT,55000,CA
1600,< 1 year,RENT,60000,NY
17000,< 1 year,RENT,75000,VA
7000,10+ years,MORTGAGE,105000,TX
9250,2 years,RENT,67000,CT
15000,< 1 year,MORTGAGE,81000,CT
25000,< 1 year,RENT,120000,CA
3000,4 years,MORTGAGE,200000,TX
19800,1 year,MORTGAGE,107000,CA
20000,8 years,RENT,84996,PA
12000,10+ years,RENT,80000,CA
3250,5 years,MORTGAGE,50000,CO
4500,10+ years,MORTGAGE,89016,KY
10000,1 year,RENT,37500,CO
5400,2 years,RENT,50000,CA
4000,2 years,MORTGAGE,46000,TX
12000,1 year,RENT,125000,NY
6000,10+ years,MORTGAGE,75000,MO
24000,10+ years,MORTGAGE,125000,VA
25000,< 1 year,MORTGAGE,97000,VA
10000,10+ years,MORTGAGE,45000,WV
10000,9 years,MORTGAGE,72000,WI
4200,1 year,RENT,24996,IL
25000,2 years,MORTGAGE,144996,MI
6000,< 1 year,RENT,40500,CA
15600,8 years,MORTGAGE,75000,AZ
9000,7 years,RENT,55000,AL
8500,2 years,RENT,60996,VA
16000,10+ years,MORTGAGE,45000,MN
24000,6 years,MORTGAGE,136000,VA
8000,10+ years,MORTGAGE,52000,IL
13800,2 years,RENT,55000,TX
13000,4 years,MORTGAGE,46800,NM
5000,< 1 year,RENT,33996,AZ
25000,10+ years,RENT,80004,CA
16000,6 years,RENT,75996,NY
18500,4 years,MORTGAGE,79000,MA
2800,10+ years,MORTGAGE,66120,KS
25000,10+ years,MORTGAGE,75000,WI
5000,< 1 year,RENT,27396,UT
4500,< 1 year,RENT,84000,NJ
3000,9 years,MORTGAGE,77270.8,VA
25000,10+ years,MORTGAGE,102489.4,GA
16000,8 years,MORTGAGE,60000,FL
25000,10+ years,MORTGAGE,60000,KS
3000,1 year,RENT,24000,IL
9500,6 years,MORTGAGE,150000,MA
20000,< 1 year,RENT,90000,CA
1800,10+ years,MORTGAGE,27204,WY
9000,4 years,MORTGAGE,58000,UT
2500,1 year,RENT,85000,FL
12000,2 years,OWN,65000,WY
5950,< 1 year,MORTGAGE,45000,MD
4000,5 years,RENT,69360,CA
18550,4 years,RENT,43000,MA
5000,2 years,RENT,24000,CA
10000,10+ years,RENT,165000,CA
17000,7 years,MORTGAGE,76000,AZ
25000,2 years,MORTGAGE,160000,MA
20000,2 years,OWN,37584,MN
24000,2 years,MORTGAGE,300000,MD
13000,2 years,MORTGAGE,59000,NJ
12000,< 1 year,MORTGAGE,130000,IL
11200,8 years,RENT,36000,UT
10000,4 years,MORTGAGE,75000,PA
8000,3 years,MORTGAGE,48000,FL
7000,8 years,MORTGAGE,55000,VA
7000,5 years,OWN,65004,NJ
2800,3 years,RENT,33396,NV
4000,2 years,RENT,84996,NY
8000,1 year,RENT,43000,WA
13000,1 year,OWN,39689,OR
5000,< 1 year,RENT,78300,CA
8000,3 years,MORTGAGE,51000,NJ
15000,< 1 year,RENT,63223.32,CA
6000,6 years,MORTGAGE,140300,NY
6000,1 year,RENT,28800,CA
13075,1 year,RENT,57200,MA
17500,4 years,MORTGAGE,66000,MI
25000,1 year,MORTGAGE,101000,WI
8000,2 years,RENT,74000,OH
17000,10+ years,RENT,96000,CA
8200,4 years,MORTGAGE,72000,UT
4750,< 1 year,MORTGAGE,25000,WA
20500,5 years,MORTGAGE,90000,UT
4500,8 years,OTHER,140004,GA
24250,2 years,MORTGAGE,210000,CT
6000,10+ years,MORTGAGE,60000,MD
20000,10+ years,MORTGAGE,76368,CA
8600,< 1 year,RENT,95000,CA
5000,< 1 year,RENT,20000,TX
6400,1 year,MORTGAGE,45900,PA
11000,10+ years,RENT,120000,OK
2100,< 1 year,RENT,45000,TX
16500,8 years,OWN,75000,MA
12400,5 years,MORTGAGE,154000,IL
15000,8 years,MORTGAGE,50000,FL
5000,3 years,RENT,37992,NY
15000,10+ years,MORTGAGE,113004,VA
2800,7 years,MORTGAGE,95000,NV
10000,4 years,RENT,60000,CA
8000,7 years,OWN,75996,MD
3500,10+ years,OWN,119500,TX
10000,2 years,MORTGAGE,52000,NM
10000,< 1 year,RENT,30000,TX
15000,2 years,MORTGAGE,64500,OH
5600,5 years,MORTGAGE,39000,NJ
15000,1 year,RENT,72500,CA
12000,3 years,MORTGAGE,50000,FL
6000,7 years,MORTGAGE,96000,PA
8400,10+ years,MORTGAGE,38268,FL
5000,< 1 year,RENT,100000,VA
20000,10+ years,RENT,150000,NY
20000,3 years,RENT,172500,MA
7000,1 year,MORTGAGE,79000,OH
18000,4 years,RENT,110000,CA
3500,< 1 year,RENT,37000,TX
1925,< 1 year,RENT,30000,SC
20000,1 year,RENT,60504,VA
5175,3 years,RENT,15000,FL
20000,1 year,RENT,59000,VA
16000,2 years,RENT,77000,CA
13800,10+ years,OWN,43200,NJ
20000,3 years,RENT,85000,NJ
3000,7 years,RENT,40000,NY
20000,9 years,RENT,69000,WI
10000,3 years,RENT,30000,CA
2400,1 year,MORTGAGE,77004,NY
20000,10+ years,MORTGAGE,80000,MA
8000,10+ years,RENT,36000,NY
2500,3 years,OTHER,186000,TX
15850,< 1 year,RENT,36000,CT
8000,2 years,RENT,44760,NY
15000,5 years,RENT,49000,GA
14000,3 years,RENT,50000,PA
15350,3 years,RENT,54288,KS
15000,7 years,RENT,75000,MI
20000,10+ years,MORTGAGE,89800,IL
10000,< 1 year,OWN,33996,OH
15000,2 years,RENT,51996,VA
11000,< 1 year,MORTGAGE,135000,TX
14000,< 1 year,OTHER,58000,VA
1800,8 years,MORTGAGE,76992,GA
13750,< 1 year,MORTGAGE,160000,CA
13475,1 year,RENT,35000,MO
15000,< 1 year,MORTGAGE,110000,NY
15000,10+ years,RENT,52000,CT
5000,4 years,RENT,53500,IL
18000,10+ years,MORTGAGE,80000,CA
12500,< 1 year,RENT,54996,NY
10000,8 years,MORTGAGE,122000,IL
9000,< 1 year,RENT,52000,CA
6000,2 years,RENT,59363,NV
14000,4 years,MORTGAGE,109000,NV
6000,4 years,MORTGAGE,80500,WI
11300,8 years,RENT,41892,NY
8000,8 years,MORTGAGE,115000,WI
6000,8 years,RENT,29004,CA
6350,2 years,OWN,18000,WI
16000,2 years,MORTGAGE,77004,NV
10000,9 years,RENT,45000,NY
9000,< 1 year,RENT,45000,NJ
19000,< 1 year,MORTGAGE,200004,FL
5500,6 years,MORTGAGE,97000,MD
10000,< 1 year,RENT,40000,NJ
17000,10+ years,MORTGAGE,63504,GA
8000,< 1 year,MORTGAGE,60000,MI
3200,10+ years,RENT,72000,CA
8000,5 years,RENT,30000,CA
20000,10+ years,MORTGAGE,80000,VA
15000,6 years,RENT,70000,MA
15000,4 years,MORTGAGE,75000,SC
6000,2 years,RENT,52000,CA
14550,1 year,MORTGAGE,45000,PA
3000,< 1 year,RENT,27000,NJ
6000,< 1 year,MORTGAGE,38652,MO
5000,9 years,MORTGAGE,55640.62,MD
15000,1 year,OWN,40000,NY
20000,1 year,MORTGAGE,70000,TX
5000,2 years,MORTGAGE,39600,NM
11700,2 years,MORTGAGE,55600,SD
17500,10+ years,MORTGAGE,130000,NY
18000,< 1 year,RENT,86000,GA
4000,2 years,MORTGAGE,63000,TX
5000,10+ years,RENT,66920.16,NY
5000,1 year,OWN,22896,LA
11000,2 years,MORTGAGE,50000,KY
20000,< 1 year,RENT,277104,NY
20000,2 years,MORTGAGE,73400,CT
10000,10+ years,RENT,60000,NY
6200,1 year,RENT,19200,FL
12000,4 years,RENT,57000,TX
12500,10+ years,MORTGAGE,55000,LA
6000,2 years,MORTGAGE,62000,VA
20000,10+ years,MORTGAGE,110000,CT
2500,3 years,RENT,69996,NV
11000,6 years,MORTGAGE,52704,OR
3000,3 years,MORTGAGE,80800,TX
14900,4 years,RENT,55000,CA
20000,2 years,MORTGAGE,75000,PA
15000,10+ years,OWN,84000,PA
19200,5 years,MORTGAGE,61000,FL
4500,< 1 year,RENT,74000,NY
17000,3 years,MORTGAGE,101004,MI
13000,9 years,MORTGAGE,112000,MD
9000,8 years,OWN,44000,TX
12800,4 years,RENT,56004,MD
8000,6 years,RENT,86004,CA
8000,9 years,MORTGAGE,102996,TX
2800,4 years,MORTGAGE,25000,OH
11000,7 years,MORTGAGE,59000,MO
5000,4 years,RENT,50000,FL
9000,4 years,RENT,57996,MD
3000,5 years,RENT,38000,FL
4800,10+ years,RENT,64744,CA
14000,10+ years,MORTGAGE,52000,WA
10000,3 years,RENT,46585,CA
7500,10+ years,RENT,178008,CT
3500,< 1 year,MORTGAGE,32500,MN
3500,9 years,MORTGAGE,31200,MN
8000,3 years,RENT,30000,NJ
11000,1 year,RENT,46992,WV
6600,9 years,RENT,89532,CA
13000,10+ years,RENT,36000,GA
7000,< 1 year,MORTGAGE,107000,FL
10000,9 years,RENT,35004,CA
4800,5 years,RENT,20000,FL
9600,2 years,RENT,41400,CA
14000,6 years,MORTGAGE,60000,CA
9000,< 1 year,RENT,36000,NY
13000,4 years,MORTGAGE,91000,GA
13950,< 1 year,MORTGAGE,70092,OH
4000,10+ years,RENT,28000,FL
16800,8 years,MORTGAGE,225000,NJ
14300,4 years,MORTGAGE,68500,IL
20000,2 years,MORTGAGE,68000,NV
16000,9 years,RENT,110000,AR
8000,2 years,RENT,42000,PA
10000,4 years,MORTGAGE,100000,TX
3500,< 1 year,RENT,45000,TX
20000,1 year,RENT,42000,NM
15250,2 years,MORTGAGE,52000,VA
20000,5 years,MORTGAGE,200000,MA
7000,< 1 year,RENT,25000,NY
12000,10+ years,MORTGAGE,60500,PA
2000,2 years,RENT,20004,FL
12000,3 years,MORTGAGE,91000,CT
14000,1 year,MORTGAGE,225000,AZ
20000,10+ years,MORTGAGE,63000,CA
10000,9 years,MORTGAGE,47000,SC
4200,3 years,RENT,31200,MO
12125,9 years,RENT,42000,PA
14575,2 years,RENT,38800,FL
15000,5 years,MORTGAGE,70000,OH
20000,5 years,MORTGAGE,162000,IL
15000,10+ years,RENT,90000,IL
8000,8 years,MORTGAGE,125000,NM
8000,2 years,RENT,23400,IL
12875,3 years,RENT,37760,CA
2000,10+ years,RENT,45000,CA
20000,6 years,RENT,50866,FL
9500,5 years,RENT,32000,TX
15000,7 years,RENT,54996,NY
20000,1 year,RENT,35364,NJ
16500,10+ years,MORTGAGE,107900,PA
10000,7 years,OTHER,44160,CA
10000,< 1 year,MORTGAGE,51852,FL
9000,< 1 year,RENT,60000,NY
16000,10+ years,MORTGAGE,65000,FL
11200,5 years,MORTGAGE,33280,CT
5000,< 1 year,RENT,39516,OR
1400,9 years,MORTGAGE,40000,CA
8125,< 1 year,MORTGAGE,33000,MI
12875,< 1 year,RENT,50000,FL
10300,< 1 year,RENT,29856,WV
6000,10+ years,MORTGAGE,40000,TX
6000,3 years,MORTGAGE,75000,IL
4500,10+ years,RENT,18200,FL
20000,10+ years,MORTGAGE,106226,KY
1800,< 1 year,RENT,37500,FL
5000,2 years,MORTGAGE,62000,IL
6000,< 1 year,MORTGAGE,30000,CA
20000,8 years,RENT,97200,CA
8000,1 year,OWN,25000,FL
6000,5 years,MORTGAGE,60000,FL
8000,5 years,RENT,30000,CA
9000,10+ years,RENT,83200,CA
12000,8 years,RENT,174000,NY
12000,2 years,MORTGAGE,141000,MA
12000,8 years,MORTGAGE,76080,PA
1450,< 1 year,RENT,17000,WA
20000,9 years,RENT,172800,CA
6500,10+ years,OWN,18000,WV
18000,3 years,RENT,80000,VA
5000,6 years,RENT,54996,CT
14075,1 year,RENT,24000,CT
5000,2 years,RENT,40000,MA
5000,5 years,OWN,41000,PA
5000,< 1 year,MORTGAGE,30300,OH
18000,6 years,MORTGAGE,117996,TX
15850,5 years,OWN,55000,CA
15000,6 years,MORTGAGE,60000,LA
11500,2 years,MORTGAGE,30000,IL
11600,2 years,MORTGAGE,46560,NJ
20000,4 years,RENT,63000,NY
8725,5 years,RENT,29004,OH
10000,1 year,RENT,130000,CA
13000,1 year,MORTGAGE,130000,IL
20000,2 years,MORTGAGE,78000,FL
18000,1 year,MORTGAGE,75000,NY
7500,2 years,RENT,33000,FL
6000,2 years,RENT,35000,PA
20000,4 years,MORTGAGE,225000,IL
12000,3 years,OTHER,65000,CO
2375,3 years,RENT,60000,OH
20000,4 years,RENT,51996,VA
20000,10+ years,MORTGAGE,82000,FL
14200,10+ years,MORTGAGE,78000,MO
3000,< 1 year,MORTGAGE,22800,PA
6000,2 years,RENT,85000,TX
9000,2 years,RENT,44940,IL
16100,< 1 year,RENT,70000,IL
20000,4 years,RENT,85000,NJ
13000,3 years,MORTGAGE,107004,VA
5000,10+ years,RENT,62000,OH
20000,4 years,RENT,62000,CA
10000,1 year,RENT,93000,MA
2400,10+ years,OTHER,42162,KS
10000,5 years,RENT,45600,TX
8000,1 year,MORTGAGE,45000,NY
12000,2 years,OTHER,95000,PA
16000,7 years,RENT,90000,NY
12300,10+ years,MORTGAGE,72000,KY
10500,1 year,RENT,53796,PA
18400,10+ years,RENT,121000,FL
15000,3 years,RENT,62280,CA
6000,8 years,RENT,33996,OH
18000,6 years,RENT,116004,MN
8000,1 year,OWN,39996,AZ
5175,< 1 year,RENT,21000,NY
20000,10+ years,MORTGAGE,158000,PA
20000,3 years,MORTGAGE,150000,CA
15000,7 years,RENT,36700,OH
9000,1 year,RENT,60989,VA
10000,5 years,RENT,50000,CA
17000,10+ years,MORTGAGE,65000,OH
4200,< 1 year,RENT,48500,NM
13900,10+ years,MORTGAGE,29766.84,OH
4575,10+ years,MORTGAGE,78000,HI
20000,1 year,MORTGAGE,84000,OH
5000,5 years,RENT,50000,CA
3500,3 years,RENT,65000,NY
20000,10+ years,OTHER,192000,MA
6400,6 years,MORTGAGE,125000,CO
8000,1 year,RENT,65004,FL
9500,1 year,RENT,30000,NY
6000,3 years,RENT,115000,MA
1000,3 years,MORTGAGE,98000,PA
20000,10+ years,MORTGAGE,98000,PA
13000,2 years,RENT,56000,IL
13000,3 years,MORTGAGE,115000,CA
1800,5 years,RENT,75000,FL
5000,5 years,MORTGAGE,249996,MA
10000,1 year,RENT,60000,SC
10000,< 1 year,RENT,46000,UT
10000,10+ years,MORTGAGE,54000,MD
16000,10+ years,MORTGAGE,50004,OH
7000,2 years,RENT,60140,NJ
10000,7 years,MORTGAGE,108000,NY
3000,2 years,RENT,52000,CA
9000,3 years,MORTGAGE,42000,AZ
15000,10+ years,OWN,95892,NY
20000,7 years,RENT,62400,CT
20000,4 years,MORTGAGE,70000,NY
12000,10+ years,MORTGAGE,80000,MI
9000,< 1 year,RENT,45000,TX
6700,9 years,MORTGAGE,75744,NJ
12000,1 year,OWN,41004,CT
18500,3 years,RENT,62004,NM
6950,< 1 year,MORTGAGE,32000,UT
8450,< 1 year,RENT,42000,MD
7000,1 year,MORTGAGE,70000,WI
7500,5 years,RENT,99504,KY
10000,3 years,RENT,24996,FL
7000,1 year,MORTGAGE,108000,FL
11600,5 years,MORTGAGE,63000,CO
2200,2 years,RENT,40000,CA
2500,9 years,MORTGAGE,42000,PA
10000,8 years,RENT,62366.4,LA
7550,8 years,MORTGAGE,36297,GA
5200,6 years,MORTGAGE,58000,IL
1675,7 years,RENT,20000,CA
15000,< 1 year,MORTGAGE,61572,NJ
18000,7 years,MORTGAGE,130000,AZ
6000,7 years,RENT,27000,NY
7200,2 years,RENT,112123,FL
5000,2 years,RENT,20000,FL
8000,4 years,RENT,30000,PA
20000,4 years,RENT,78000,TX
15000,6 years,MORTGAGE,115000,NJ
9600,3 years,MORTGAGE,120000,NJ
20000,10+ years,RENT,93600,FL
5000,3 years,RENT,35004,OR
2300,1 year,RENT,39000,CA
20000,10+ years,MORTGAGE,56004,CA
4800,10+ years,MORTGAGE,52000,OH
3000,2 years,RENT,25000,NY
7000,< 1 year,RENT,15090,GA
3200,10+ years,MORTGAGE,45000,FL
6000,6 years,RENT,60000,CT
1000,5 years,MORTGAGE,30000,TX
3500,7 years,OWN,57000,OH
11100,3 years,MORTGAGE,82500,FL
6000,1 year,RENT,70000,NY
10000,3 years,MORTGAGE,41000,FL
20000,4 years,MORTGAGE,72000,OR
15000,2 years,RENT,96000,TX
1500,1 year,MORTGAGE,45000,CO
20000,4 years,MORTGAGE,88400,CA
12000,3 years,RENT,48996,OH
12000,7 years,MORTGAGE,35088,MN
20000,8 years,RENT,54996,PA
12000,1 year,MORTGAGE,27000,FL
20000,1 year,MORTGAGE,120000,CT
9600,3 years,RENT,42000,MI
7550,2 years,RENT,40000,NY
2000,1 year,MORTGAGE,55000,FL
4575,3 years,MORTGAGE,11000,MI
3000,10+ years,RENT,64680,CT
5000,< 1 year,RENT,39996,WA
8000,3 years,RENT,38698,TX
9000,2 years,RENT,40000,FL
1000,2 years,RENT,29000,NY
1000,4 years,MORTGAGE,69000,CA
10000,10+ years,MORTGAGE,97000,PA
2800,10+ years,MORTGAGE,89000,MA
10000,2 years,MORTGAGE,77000,CO
2400,2 years,RENT,66000,SC
6000,7 years,RENT,80000,NV
2500,10+ years,RENT,59000,VA
3000,4 years,MORTGAGE,83957,FL
12000,< 1 year,RENT,100000,NY
6000,4 years,RENT,40000,IL
12000,< 1 year,RENT,56000,OH
6000,4 years,RENT,52000,CA
4200,10+ years,RENT,61512,GA
7500,7 years,RENT,67000,CA
12700,< 1 year,RENT,70000,CA
3800,1 year,RENT,108000,MD
9925,4 years,MORTGAGE,45000,NJ
5000,2 years,RENT,20000,CA
20000,2 years,MORTGAGE,111262,MA
15850,10+ years,RENT,56000,CA
4000,< 1 year,RENT,50000,TX
5000,2 years,MORTGAGE,27000,SC
6000,< 1 year,RENT,57996,CA
3200,2 years,RENT,57500,TX
10000,< 1 year,RENT,36000,CA
3200,3 years,MORTGAGE,90000,FL
8000,< 1 year,RENT,21340,AZ
8000,10+ years,MORTGAGE,75000,KS
6000,1 year,RENT,56000,PA
20000,1 year,MORTGAGE,90000,FL
12000,1 year,MORTGAGE,60000,TX
